linux_git_commit,linux_git_tag,file,function,function_start_line,function_end_line,path_id,error_line,condition,condition_type,error_var,error_source_expr,exit_type,target_label,cleanup_calls,final_return_expr,held_resources,missing_cleanup_candidates,confidence,reason
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_acl_from_disk,1,95,xfs_acl_from_disk#001,42,len < sizeof(*aclp),invalid_size,len,function_parameter,return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, aclp, len)""]",ERR_PTR(-EFSCORRUPTED),[],[],high,ERR_PTR return under invalid_size condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_acl_from_disk,1,95,xfs_acl_from_disk#002,49,count > max_entries || XFS_ACL_SIZE(count) != len,state_or_validation_error,count,be32_to_cpu(aclp->acl_cnt),return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, aclp, len)""]",ERR_PTR(-EFSCORRUPTED),[],[],high,ERR_PTR return under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_acl_from_disk,1,95,xfs_acl_from_disk#003,56,!acl,null_check,acl,"posix_acl_alloc(count, GFP_KERNEL)",return,,[],ERR_PTR(-ENOMEM),[],[],high,ERR_PTR return under null_check condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_get_acl,128,172,xfs_get_acl#001,141,rcu,state_or_validation_error,rcu,function_parameter,return,,[],ERR_PTR(-ECHILD),[],[],medium,ERR_PTR return under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,__xfs_set_acl,174,218,__xfs_set_acl#002,201,!args.value,null_check,args.value,"kvzalloc(args.valuelen, GFP_KERNEL)",return,,[],-ENOMEM,[],[],high,negative errno return under null_check condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,__xfs_set_acl,174,218,__xfs_set_acl#003,194,,negative_errno_return,unknown,unknown,return,,[],-EINVAL,[],[],high,direct negative_errno_return
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_acl_set_mode,220,243,xfs_acl_set_mode#001,231,error,ret_nonzero,error,"xfs_trans_alloc(mp, &M_RES(mp)->tr_ichange, 0, 0, 0, &tp)",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_set_acl,245,278,xfs_set_acl#001,254,!acl,null_check,acl,function_parameter,goto,set_acl,"[""__xfs_set_acl(inode, acl, type)"", ""xfs_acl_set_mode(inode, mode)""]",error,[],[],high,"goto set_acl under null_check condition, final return error; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_set_acl,245,278,xfs_set_acl#002,258,acl->a_count > XFS_ACL_MAX_ENTRIES(XFS_M(inode->i_sb)),unknown_error_like,acl,function_parameter,return,,[],error,[],[],medium,return error under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_acl.c,xfs_set_acl,245,278,xfs_set_acl#003,263,error,ret_nonzero,error,"posix_acl_update_mode(idmap, inode, &mode, &acl)",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_setfilesize,48,81,xfs_setfilesize#001,63,error,ret_nonzero,error,"xfs_trans_alloc(mp, &M_RES(mp)->tr_fsyncts, 0, 0, 0, &tp)",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_setfilesize,48,81,xfs_setfilesize#002,68,!isize,null_check,isize,"xfs_new_eof(ip, offset + size)",return,,"[""xfs_iunlock(ip, XFS_ILOCK_EXCL)"", ""xfs_trans_cancel(tp)""]",0,"[{""var"": ""tp"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 62, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""ip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 66, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"return 0 under null_check condition; resource tp acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(tp); resource ip acquired by xfs_ilock before path, released by xfs_iunlock(ip, XFS_ILOCK_EXCL)"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_imap_valid,282,322,xfs_imap_valid#003,310,XFS_WPC(wpc)->data_seq != READ_ONCE(ip->i_df.if_seq),state_or_validation_error,XFS_WPC,unknown,return,,"[""trace_xfs_wb_data_iomap_invalid(ip, &wpc->iomap, XFS_WPC(wpc)->data_seq, XFS_DATA_FORK)""]",false,[],[],medium,return false under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_imap_valid,282,322,xfs_imap_valid#004,315,xfs_inode_has_cow_data(ip) && XFS_WPC(wpc)->cow_seq != READ_ONCE(ip->i_cowfp->if_seq),state_or_validation_error,xfs_inode_has_cow_data,unknown,return,,"[""trace_xfs_wb_cow_iomap_invalid(ip, &wpc->iomap, XFS_WPC(wpc)->cow_seq, XFS_COW_FORK)""]",false,[],[],medium,return false under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_map_blocks,324,482,xfs_map_blocks#001,343,xfs_is_shutdown(mp),unknown_error_like,xfs_is_shutdown,unknown,return,,[],-EIO,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_map_blocks,324,482,xfs_map_blocks#003,385,cow_fsb != NULLFILEOFF && cow_fsb <= offset_fsb,state_or_validation_error,cow_fsb,imap.br_startoff,goto,allocate_blocks,"[""XFS_WPC(wpc)"", ""READ_ONCE(ip->i_cowfp->if_seq)"", ""xfs_iunlock(ip, XFS_ILOCK_SHARED)"", ""XFS_WPC(wpc)"", ""XFS_WPC(wpc)"", ""xfs_ilock(ip, XFS_ILOCK_SHARED)"", ""ASSERT(!xfs_need_iread_extents(&ip->i_df))"", ""xfs_inode_has_cow_data(ip)"", ""xfs_iext_lookup_extent(ip, ip->i_cowfp, offset_fsb, &icur, &imap)"", ""XFS_WPC(wpc)"", ""READ_ONCE(ip->i_cowfp->if_seq)"", ""xfs_iunlock(ip, XFS_ILOCK_SHARED)""]",unknown,"[{""var"": ""ip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 375, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto allocate_blocks under state_or_validation_error condition, final return unknown; label found but no return reached; resource ip acquired by xfs_ilock before path, released by xfs_iunlock(ip, XFS_ILOCK_SHARED) in allocate_blocks label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_map_blocks,324,482,xfs_map_blocks#005,431,imap.br_startblock != HOLESTARTBLOCK && isnullstartblock(imap.br_startblock),state_or_validation_error,imap,unknown,goto,allocate_blocks,"[""XFS_WPC(wpc)"", ""XFS_WPC(wpc)"", ""xfs_ilock(ip, XFS_ILOCK_SHARED)"", ""ASSERT(!xfs_need_iread_extents(&ip->i_df))"", ""xfs_inode_has_cow_data(ip)"", ""xfs_iext_lookup_extent(ip, ip->i_cowfp, offset_fsb, &icur, &imap)"", ""XFS_WPC(wpc)"", ""READ_ONCE(ip->i_cowfp->if_seq)"", ""xfs_iunlock(ip, XFS_ILOCK_SHARED)""]",unknown,[],[],medium,"goto allocate_blocks under state_or_validation_error condition, final return unknown; label found but no return reached"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_map_blocks,324,482,xfs_map_blocks#006,452,error,ret_nonzero,error,"xfs_bmapi_convert_delalloc(ip, whichfork, offset,",return,,"[""ASSERT(error != -EAGAIN)""]",error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_zoned_map_blocks,569,632,xfs_zoned_map_blocks#001,583,xfs_is_shutdown(mp),unknown_error_like,xfs_is_shutdown,unknown,return,,[],-EIO,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_zoned_writeback_submit,652,669,xfs_zoned_writeback_submit#001,660,error,ret_nonzero,error,function_parameter,return,,"[""errno_to_blk_status(error)"", ""bio_endio(&ioend->io_bio)""]",error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_vm_writepages,676,710,xfs_vm_writepages#001,685,xfs_is_zoned_inode(ip),unknown_error_like,xfs_is_zoned_inode,unknown,return,,"[""iomap_writepages(&xc.ctx)"", ""xfs_open_zone_put(xc.open_zone)""]",error,[],[],medium,return error under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_aops.c,xfs_vm_swap_activate,799,843,xfs_vm_swap_activate#001,807,xfs_is_zoned_inode(ip),unknown_error_like,xfs_is_zoned_inode,unknown,return,,[],-EINVAL,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_rmt_stale,1,74,xfs_attr3_rmt_stale#001,55,error,ret_nonzero,error,"xfs_bmapi_read(dp, (xfs_fileoff_t)blkno, blkcnt,",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_rmt_stale,1,74,xfs_attr3_rmt_stale#002,57,"XFS_IS_CORRUPT(dp->i_mount, nmap != 1)",state_or_validation_error,XFS_IS_CORRUPT,unknown,return,,[],-EFSCORRUPTED,[],[],high,negative errno return under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_rmt_stale,1,74,xfs_attr3_rmt_stale#003,66,error,ret_nonzero,error,"xfs_attr_rmtval_stale(dp, &map, 0)",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_leaf_inactive,76,124,xfs_attr3_leaf_inactive#001,117,error,ret_nonzero,error,"xfs_attr3_rmt_stale(dp,",goto,err,[],error,[],[],high,"goto err under ret_nonzero condition, final return error; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,126,250,xfs_attr3_node_inactive#001,148,level > XFS_DA_NODE_MAXDEPTH,unknown_error_like,level,function_parameter,return,,"[""xfs_buf_mark_corrupt(bp)"", ""xfs_trans_brelse(*trans, bp)"", ""xfs_dirattr_mark_sick(dp, XFS_ATTR_FORK)""]",-EFSCORRUPTED,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,126,250,xfs_attr3_node_inactive#002,157,!ichdr.count,null_check,ichdr.count,unknown,return,,"[""xfs_trans_brelse(*trans, bp)""]",0,[],[],high,return 0 under null_check condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,126,250,xfs_attr3_node_inactive#003,179,error,ret_nonzero,error,"xfs_da3_node_read(*trans, dp, child_fsb, &child_bp,",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,126,250,xfs_attr3_node_inactive#004,206,error,ret_nonzero,error,-EFSCORRUPTED,return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,126,250,xfs_attr3_node_inactive#005,216,error,ret_nonzero,error,"xfs_trans_get_buf(*trans, mp->m_ddev_targp,",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,126,250,xfs_attr3_node_inactive#006,223,error,ret_nonzero,error,"xfs_da3_node_read_mapped(*trans, dp,",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_node_inactive,126,250,xfs_attr3_node_inactive#007,244,error,ret_nonzero,error,"xfs_trans_roll_inode(trans, dp)",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr3_root_inactive,252,316,xfs_attr3_root_inactive#001,274,error,ret_nonzero,error,"xfs_da3_node_read(*trans, dp, 0, &bp, XFS_ATTR_FORK)",return,,[],error,[],[],high,return error under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,409,xfs_attr_inactive#001,339,!xfs_inode_has_attr_fork(dp),unknown_error_like,xfs_inode_has_attr_fork,unknown,goto,out_destroy_fork,"[""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 338, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto out_destroy_fork under unknown_error_like condition, final return error; resolved label cleanup until return; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_destroy_fork label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,409,xfs_attr_inactive#002,346,error,ret_nonzero,error,"xfs_trans_alloc(mp, &M_RES(mp)->tr_attrinval, 0, 0, 0, &trans)",goto,out_destroy_fork,"[""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,[],[],high,"goto out_destroy_fork under ret_nonzero condition, final return error; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,409,xfs_attr_inactive#003,352,!xfs_inode_has_attr_fork(dp),unknown_error_like,xfs_inode_has_attr_fork,unknown,goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 345, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 350, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],medium,"goto out_cancel under unknown_error_like condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,409,xfs_attr_inactive#004,372,error,ret_nonzero,error,"xfs_attr3_root_inactive(&trans, dp)",goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 345, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 350, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto out_cancel under ret_nonzero condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,409,xfs_attr_inactive#005,377,error,ret_nonzero,error,"xfs_itruncate_extents(&trans, dp, XFS_ATTR_FORK,",goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 345, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 350, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto out_cancel under ret_nonzero condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,409,xfs_attr_inactive#006,385,error,ret_nonzero,error,"xfs_da_get_buf(trans, dp, 0, &bp, XFS_ATTR_FORK)",goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 345, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 350, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto out_cancel under ret_nonzero condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_inactive.c,xfs_attr_inactive,318,409,xfs_attr_inactive#007,390,error,ret_nonzero,error,"xfs_itruncate_extents(&trans, dp, XFS_ATTR_FORK, 0)",goto,out_cancel,"[""xfs_trans_cancel(trans)"", ""xfs_ifork_zap_attr(dp)"", ""xfs_iunlock(dp, lock_mode)""]",error,"[{""var"": ""trans"", ""acquire_func"": ""xfs_trans_alloc"", ""resource_type"": ""xfs_transaction"", ""release_functions"": [""xfs_trans_cancel"", ""xfs_trans_commit""], ""acquire_line"": 345, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""dp"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 350, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]",[],high,"goto out_cancel under ret_nonzero condition, final return error; resolved label cleanup until return; resource trans acquired by xfs_trans_alloc before path, released by xfs_trans_cancel(trans) in out_cancel label; resource dp acquired by xfs_ilock before path, released by xfs_iunlock(dp, lock_mode) in out_cancel label"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attri_log_nameval_get,43,61,xfs_attri_log_nameval_get#001,58,!refcount_inc_not_zero(&nv->refcount),unknown_error_like,refcount_inc_not_zero,unknown,return,,[],NULL,[],[],medium,return NULL under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attri_log_nameval_put,63,71,xfs_attri_log_nameval_put#001,67,!nv,null_check,nv,function_parameter,return,,[],unknown,[],[],high,return unknown under null_check condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attr_create_intent,407,454,xfs_attr_create_intent#001,430,!(args->op_flags & XFS_DA_OP_LOGGED),unknown_error_like,args,attr->xattri_da_args,return,,[],NULL,[],[],medium,return NULL under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attr_finish_item,474,510,xfs_attr_finish_item#001,491,"XFS_TEST_ERROR(args->dp->i_mount, XFS_ERRTAG_LARP)",unknown_error_like,XFS_TEST_ERROR,unknown,goto,out,"[""xfs_attr_free_item(attr)""]",error,[],[],medium,"goto out under unknown_error_like condition, final return error; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attr_finish_item,474,510,xfs_attr_finish_item#002,497,attr->xattri_op_flags == XFS_ATTRI_OP_FLAGS_REMOVE && !xfs_inode_hasattr(args->dp),unknown_error_like,attr,attri_entry(item),goto,out,"[""xfs_attr_free_item(attr)""]",error,[],[],medium,"goto out under unknown_error_like condition, final return error; resolved label cleanup until return"
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attr_finish_item,474,510,xfs_attr_finish_item#003,504,!error && attr->xattri_dela_state != XFS_DAS_DONE,state_or_validation_error,error,xfs_attr_set_iter(attr),return,,[],-EAGAIN,[],[],high,negative errno return under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attri_validate,544,608,xfs_attri_validate#005,567,attrp->alfi_value_len != sizeof(struct xfs_parent_rec),state_or_validation_error,attrp,function_parameter,return,,[],false,[],[],medium,return false under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attri_validate,544,608,xfs_attri_validate#012,586,attrp->alfi_value_len != 0,state_or_validation_error,attrp,function_parameter,return,,[],false,[],[],medium,return false under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attri_validate,544,608,xfs_attri_validate#017,598,attrp->alfi_value_len != sizeof(struct xfs_parent_rec),state_or_validation_error,attrp,function_parameter,return,,[],false,[],[],medium,return false under state_or_validation_error condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attri_recover_work,626,721,xfs_attri_recover_work#001,655,error,ret_nonzero,error,"xlog_recover_iget(mp, attrp->alfi_ino, &ip)",return,,"[""XFS_CORRUPTION_ERROR(__func__, XFS_ERRLEVEL_LOW, mp, attrp, sizeof(*attrp))""]",ERR_PTR(-EFSCORRUPTED),[],[],high,ERR_PTR return under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attri_recover_work,626,721,xfs_attri_recover_work#002,663,error,ret_nonzero,error,xfs_attri_iread_extents(ip),return,,"[""xfs_irele(ip)""]",ERR_PTR(error),[],[],high,ERR_PTR return under ret_nonzero condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attr_recover_work,723,799,xfs_attr_recover_work#001,750,"!xfs_attri_validate(mp, attrp) || !xfs_attr_namecheck(attrp->alfi_attr_filter, nv->name.iov_base, nv->name.iov_len)",unknown_error_like,xfs_attri_validate,unknown,return,,[],-EFSCORRUPTED,[],[],medium,negative errno return under unknown_error_like condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attr_recover_work,723,799,xfs_attr_recover_work#002,756,IS_ERR(attr),err_ptr_check,attr,"xfs_attri_recover_work(mp, dfp, attrp, &ip, nv)",return,,[],PTR_ERR(attr),[],[],high,PTR_ERR propagation under err_ptr_check condition
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_attr_item.c,xfs_attr_recover_work,723,799,xfs_attr_recover_work#003,776,error,ret_nonzero,error,"xfs_trans_alloc(mp, &resv, total, 0, XFS_TRANS_RESERVE, &tp)",return,,[],error,[],[],high,return error under ret_nonzero condition
