linux_git_commit,linux_git_tag,file,function,path_id,error_line,candidate_type,severity,condition,exit_type,target_label,error_source_expr,held_resources,cleanup_calls,missing_cleanup_candidates,final_return_expr,evidence,reason
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/file.c,f2fs_ioc_set_compress_option,f2fs_ioc_set_compress_option#006,4405,missing_cleanup,P3,!f2fs_compressed_file(inode),goto,out,unknown,"[{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4404, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""]","[""f2fs_up_write(&F2FS_I(inode)->i_sem)""]",ret,"{""acquired_resources"": [{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4404, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""f2fs_up_write(&F2FS_I(inode)->i_sem)""], ""cleanup_calls"": [""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/file.c,f2fs_ioc_set_compress_option,f2fs_ioc_set_compress_option#007,4410,missing_cleanup,P3,f2fs_is_mmap_file(inode) || get_dirty_pages(inode),goto,out,unknown,"[{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4404, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""]","[""f2fs_up_write(&F2FS_I(inode)->i_sem)""]",ret,"{""acquired_resources"": [{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4404, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""f2fs_up_write(&F2FS_I(inode)->i_sem)""], ""cleanup_calls"": [""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/file.c,f2fs_ioc_set_compress_option,f2fs_ioc_set_compress_option#008,4415,missing_cleanup,P3,F2FS_HAS_BLOCKS(inode),goto,out,unknown,"[{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4404, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""]","[""f2fs_up_write(&F2FS_I(inode)->i_sem)""]",ret,"{""acquired_resources"": [{""var"": ""&F2FS_I(inode)->i_sem"", ""acquire_func"": ""f2fs_down_write"", ""resource_type"": ""f2fs_rwsem_write"", ""release_functions"": [""f2fs_up_write""], ""acquire_line"": 4404, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""f2fs_up_write(&F2FS_I(inode)->i_sem)""], ""cleanup_calls"": [""f2fs_up_write(&fi->i_sem)"", ""inode_unlock(inode)"", ""mnt_drop_write_file(filp)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/f2fs/node.c,f2fs_get_node_info,f2fs_get_node_info#003,606,missing_cleanup,P1,f2fs_rwsem_is_contended(&nm_i->nat_tree_lock) || !down_read_trylock(&curseg->journal_rwsem),goto,retry,unknown,"[{""var"": ""&curseg->journal_rwsem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem_read"", ""release_functions"": [""up_read""], ""acquire_line"": 605, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""f2fs_up_read(&nm_i->nat_tree_lock)"", ""f2fs_down_read(&nm_i->nat_tree_lock)"", ""__lookup_nat_cache(nm_i, nid, false)"", ""nat_get_ino(e)"", ""nat_get_blkaddr(e)"", ""nat_get_version(e)"", ""f2fs_up_read(&nm_i->nat_tree_lock)"", ""IS_ENABLED(CONFIG_F2FS_CHECK_FS)"", ""__is_valid_data_blkaddr(ni->blk_addr)"", ""set_sbi_flag(sbi, SBI_NEED_FSCK)"", ""__builtin_return_address(0)"", ""f2fs_handle_error(sbi, ERROR_INCONSISTENT_NAT)""]","[""up_read(&curseg->journal_rwsem)""]",-EFSCORRUPTED,"{""acquired_resources"": [{""var"": ""&curseg->journal_rwsem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem_read"", ""release_functions"": [""up_read""], ""acquire_line"": 605, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""up_read(&curseg->journal_rwsem)""], ""cleanup_calls"": [""f2fs_up_read(&nm_i->nat_tree_lock)"", ""f2fs_down_read(&nm_i->nat_tree_lock)"", ""__lookup_nat_cache(nm_i, nid, false)"", ""nat_get_ino(e)"", ""nat_get_blkaddr(e)"", ""nat_get_version(e)"", ""f2fs_up_read(&nm_i->nat_tree_lock)"", ""IS_ENABLED(CONFIG_F2FS_CHECK_FS)"", ""__is_valid_data_blkaddr(ni->blk_addr)"", ""set_sbi_flag(sbi, SBI_NEED_FSCK)"", ""__builtin_return_address(0)"", ""f2fs_handle_error(sbi, ERROR_INCONSISTENT_NAT)""], ""final_return_expr"": ""-EFSCORRUPTED""}",error path exits while resource acquired before error path has no matching release in cleanup.
