linux_git_commit,linux_git_tag,file,function,path_id,error_line,candidate_type,severity,condition,exit_type,target_label,error_source_expr,held_resources,cleanup_calls,missing_cleanup_candidates,final_return_expr,evidence,reason
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_attr_list.c,xfs_attr_shortform_list,xfs_attr_shortform_list#005,120,partial_cleanup,P2,unlikely( ((char *)sfe < (char *)sf) || ((char *)sfe >= ((char *)sf + dp->i_af.if_bytes))),return,,unknown,"[{""var"": ""sbp"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 112, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""sbuf"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 112, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""XFS_CORRUPTION_ERROR(\""xfs_attr_shortform_list\"", XFS_ERRLEVEL_LOW, context->dp->i_mount, sfe, sizeof(*sfe))"", ""kmem_free(sbuf)""]","[""kmem_free(sbp)""]",-EFSCORRUPTED,"{""acquired_resources"": [{""var"": ""sbp"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 112, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""sbuf"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 112, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""kmem_free(sbp)""], ""cleanup_calls"": [""XFS_CORRUPTION_ERROR(\""xfs_attr_shortform_list\"", XFS_ERRLEVEL_LOW, context->dp->i_mount, sfe, sizeof(*sfe))"", ""kmem_free(sbuf)""], ""final_return_expr"": ""-EFSCORRUPTED""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_rtalloc.c,xfs_rtcopy_summary,xfs_rtcopy_summary#001,102,error_swallowed,P1,error,goto,out,"xfs_rtget_summary(oargs, log, bbno, &sum)",[],"[""xfs_rtbuf_cache_relse(oargs)""]",[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [""xfs_rtbuf_cache_relse(oargs)""], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_rtalloc.c,xfs_rtcopy_summary,xfs_rtcopy_summary#002,107,error_swallowed,P1,error,goto,out,"xfs_rtmodify_summary(oargs, log, bbno, -sum)",[],"[""xfs_rtbuf_cache_relse(oargs)""]",[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [""xfs_rtbuf_cache_relse(oargs)""], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_rtalloc.c,xfs_rtcopy_summary,xfs_rtcopy_summary#003,110,error_swallowed,P1,error,goto,out,"xfs_rtmodify_summary(nargs, log, bbno, sum)",[],"[""xfs_rtbuf_cache_relse(oargs)""]",[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [""xfs_rtbuf_cache_relse(oargs)""], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_rtalloc.c,xfs_growfs_rt,xfs_growfs_rt#014,991,partial_cleanup,P2,error,goto,error_cancel,"xfs_rtcopy_summary(&args, &nargs)","[{""var"": ""nmp"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 906, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rbmip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 960, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rsumip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 974, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""xfs_trans_cancel(tp)"", ""xfs_trans_resv_calc(mp, &mp->m_resv)"", ""xfs_trans_commit(tp)"", ""kmem_free(nmp)"", ""one (if we succeeded)"", ""kmem_free(mp->m_rsum_cache)"", ""kmem_free(rsum_cache)""]","[""xfs_iunlock(mp->m_rbmip)"", ""xfs_iunlock(mp->m_rsumip)""]",error,"{""acquired_resources"": [{""var"": ""nmp"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 906, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rbmip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 960, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rsumip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 974, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""xfs_iunlock(mp->m_rbmip)"", ""xfs_iunlock(mp->m_rsumip)""], ""cleanup_calls"": [""xfs_trans_cancel(tp)"", ""xfs_trans_resv_calc(mp, &mp->m_resv)"", ""xfs_trans_commit(tp)"", ""kmem_free(nmp)"", ""one (if we succeeded)"", ""kmem_free(mp->m_rsum_cache)"", ""kmem_free(rsum_cache)""], ""final_return_expr"": ""error""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/xfs/xfs_rtalloc.c,xfs_growfs_rt,xfs_growfs_rt#015,1043,partial_cleanup,P2,error,goto,out_free,xfs_trans_commit(tp),"[{""var"": ""nmp"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 906, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rbmip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 960, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rsumip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 974, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""kmem_free(nmp)"", ""one (if we succeeded)"", ""kmem_free(mp->m_rsum_cache)"", ""kmem_free(rsum_cache)""]","[""xfs_iunlock(mp->m_rbmip)"", ""xfs_iunlock(mp->m_rsumip)""]",error,"{""acquired_resources"": [{""var"": ""nmp"", ""acquire_func"": ""kmem_alloc"", ""resource_type"": ""memory"", ""release_functions"": [""kmem_free"", ""kvfree"", ""kfree""], ""acquire_line"": 906, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rbmip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 960, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""mp->m_rsumip"", ""acquire_func"": ""xfs_ilock"", ""resource_type"": ""xfs_inode_lock"", ""release_functions"": [""xfs_iunlock""], ""acquire_line"": 974, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""xfs_iunlock(mp->m_rbmip)"", ""xfs_iunlock(mp->m_rsumip)""], ""cleanup_calls"": [""kmem_free(nmp)"", ""one (if we succeeded)"", ""kmem_free(mp->m_rsum_cache)"", ""kmem_free(rsum_cache)""], ""final_return_expr"": ""error""}",cleanup label releases some resources but not all resources acquired before the error path.
