linux_git_commit,linux_git_tag,file,function,path_id,error_line,candidate_type,severity,condition,exit_type,target_label,error_source_expr,held_resources,cleanup_calls,missing_cleanup_candidates,final_return_expr,evidence,reason
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/relocation.c,__add_reloc_root,__add_reloc_root#002,648,missing_cleanup,P2,rb_node,return,,"rb_simple_insert(&rc->reloc_root_tree.rb_root,","[{""var"": ""node"", ""acquire_func"": ""kmalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 637, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""btrfs_err(fs_info, \""Duplicate root found for start=%llu while inserting into relocation tree\"", node->bytenr)""]","[""kfree(node)""]",-EEXIST,"{""acquired_resources"": [{""var"": ""node"", ""acquire_func"": ""kmalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 637, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""kfree(node)""], ""cleanup_calls"": [""btrfs_err(fs_info, \""Duplicate root found for start=%llu while inserting into relocation tree\"", node->bytenr)""], ""final_return_expr"": ""-EEXIST""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/relocation.c,btrfs_recover_relocation,btrfs_recover_relocation#012,4387,partial_cleanup,P2,err,goto,out_unset,btrfs_commit_transaction(trans),"[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""]","[""btrfs_put_root(fs_root->reloc_root)""]",err,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""btrfs_put_root(fs_root->reloc_root)""], ""cleanup_calls"": [""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""], ""final_return_expr"": ""err""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/relocation.c,btrfs_recover_relocation,btrfs_recover_relocation#012,4387,missing_cleanup,P3,err,goto,out_unset,btrfs_commit_transaction(trans),"[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""]","[""btrfs_put_root(fs_root->reloc_root)""]",err,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""btrfs_put_root(fs_root->reloc_root)""], ""cleanup_calls"": [""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/relocation.c,btrfs_recover_relocation,btrfs_recover_relocation#013,4395,partial_cleanup,P2,IS_ERR(trans),goto,out_clean,btrfs_join_transaction(rc->extent_root),"[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""PTR_ERR(trans)"", ""clean_dirty_subvols(rc)"", ""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""]","[""btrfs_put_root(fs_root->reloc_root)""]",err,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""btrfs_put_root(fs_root->reloc_root)""], ""cleanup_calls"": [""PTR_ERR(trans)"", ""clean_dirty_subvols(rc)"", ""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""], ""final_return_expr"": ""err""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/relocation.c,btrfs_recover_relocation,btrfs_recover_relocation#013,4395,missing_cleanup,P3,IS_ERR(trans),goto,out_clean,btrfs_join_transaction(rc->extent_root),"[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}]","[""PTR_ERR(trans)"", ""clean_dirty_subvols(rc)"", ""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""]","[""btrfs_put_root(fs_root->reloc_root)""]",err,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 4263, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}, {""var"": ""fs_root->reloc_root"", ""acquire_func"": ""btrfs_grab_root"", ""resource_type"": ""btrfs_root_ref"", ""release_functions"": [""btrfs_put_root""], ""acquire_line"": 4382, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """"}], ""missing_releases"": [""btrfs_put_root(fs_root->reloc_root)""], ""cleanup_calls"": [""PTR_ERR(trans)"", ""clean_dirty_subvols(rc)"", ""unset_reloc_control(rc)"", ""reloc_chunk_end(fs_info)"", ""free_reloc_control(rc)"", ""free_reloc_roots(&reloc_roots)"", ""btrfs_free_path(path)"", ""btrfs_grab_root(fs_info->data_reloc_root)"", ""ASSERT(fs_root)"", ""btrfs_orphan_cleanup(fs_root)"", ""btrfs_put_root(fs_root)""], ""final_return_expr"": ""err""}",error path exits while resource acquired before error path has no matching release in cleanup.
