linux_git_commit,linux_git_tag,file,function,path_id,error_line,candidate_type,severity,condition,exit_type,target_label,error_source_expr,held_resources,cleanup_calls,missing_cleanup_candidates,final_return_expr,evidence,reason
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/backref.c,btrfs_backref_iter_alloc,btrfs_backref_iter_alloc#001,2836,error_swallowed,P2,!ret,return,,"kzalloc(sizeof(*ret), GFP_NOFS)",[],[],[],NULL,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [], ""final_return_expr"": ""NULL""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/backref.c,btrfs_backref_iter_alloc,btrfs_backref_iter_alloc#002,2840,error_swallowed,P2,!ret->path,return,,btrfs_alloc_path(),"[{""var"": ""ret"", ""acquire_func"": ""kzalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 2835}]","[""kfree(ret)""]",[],NULL,"{""acquired_resources"": [{""var"": ""ret"", ""acquire_func"": ""kzalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 2835}], ""missing_releases"": [], ""cleanup_calls"": [""kfree(ret)""], ""final_return_expr"": ""NULL""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-group.c,load_extent_tree_free,load_extent_tree_free#004,779,partial_cleanup,P2,ret < 0,goto,out,"btrfs_next_leaf(extent_root, path)","[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}]","[""btrfs_free_path(path)""]","[""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""]",ret,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}], ""missing_releases"": [""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""], ""cleanup_calls"": [""btrfs_free_path(path)""], ""final_return_expr"": ""ret""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-group.c,load_extent_tree_free,load_extent_tree_free#004,779,missing_cleanup,P1,ret < 0,goto,out,"btrfs_next_leaf(extent_root, path)","[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}]","[""btrfs_free_path(path)""]","[""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""]",ret,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}], ""missing_releases"": [""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""], ""cleanup_calls"": [""btrfs_free_path(path)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-group.c,load_extent_tree_free,load_extent_tree_free#005,788,partial_cleanup,P2,key.objectid < last,goto,next,unknown,"[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}]","[""btrfs_release_path(path)"", ""btrfs_search_slot(NULL, extent_root, &key, path, 0, 0)"", ""btrfs_free_path(path)""]","[""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""]",ret,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}], ""missing_releases"": [""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""], ""cleanup_calls"": [""btrfs_release_path(path)"", ""btrfs_search_slot(NULL, extent_root, &key, path, 0, 0)"", ""btrfs_free_path(path)""], ""final_return_expr"": ""ret""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-group.c,load_extent_tree_free,load_extent_tree_free#005,788,missing_cleanup,P1,key.objectid < last,goto,next,unknown,"[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}]","[""btrfs_release_path(path)"", ""btrfs_search_slot(NULL, extent_root, &key, path, 0, 0)"", ""btrfs_free_path(path)""]","[""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""]",ret,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}], ""missing_releases"": [""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""], ""cleanup_calls"": [""btrfs_release_path(path)"", ""btrfs_search_slot(NULL, extent_root, &key, path, 0, 0)"", ""btrfs_free_path(path)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-group.c,load_extent_tree_free,load_extent_tree_free#006,810,partial_cleanup,P2,ret,goto,out,"btrfs_add_new_free_space(block_group, last,","[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}]","[""btrfs_free_path(path)""]","[""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""]",ret,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}], ""missing_releases"": [""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""], ""cleanup_calls"": [""btrfs_free_path(path)""], ""final_return_expr"": ""ret""}",cleanup label releases some resources but not all resources acquired before the error path.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-group.c,load_extent_tree_free,load_extent_tree_free#006,810,missing_cleanup,P1,ret,goto,out,"btrfs_add_new_free_space(block_group, last,","[{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}]","[""btrfs_free_path(path)""]","[""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""]",ret,"{""acquired_resources"": [{""var"": ""path"", ""acquire_func"": ""btrfs_alloc_path"", ""resource_type"": ""btrfs_path"", ""release_functions"": [""btrfs_free_path""], ""acquire_line"": 716}, {""var"": ""&caching_ctl->mutex"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 773}, {""var"": ""&fs_info->commit_root_sem"", ""acquire_func"": ""down_read"", ""resource_type"": ""rwsem"", ""release_functions"": [""up_read""], ""acquire_line"": 774}], ""missing_releases"": [""mutex_unlock(&caching_ctl->mutex)"", ""up_read(&fs_info->commit_root_sem)""], ""cleanup_calls"": [""btrfs_free_path(path)""], ""final_return_expr"": ""ret""}",error path exits while resource acquired before error path has no matching release in cleanup.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-rsv.c,btrfs_block_rsv_refill,btrfs_block_rsv_refill#002,262,error_swallowed,P1,!ret,return,,0,[],[],[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
e8f897f4afef0031fe618a8e94127a0934896aba,v6.8,fs/btrfs/block-rsv.c,btrfs_block_rsv_refill,btrfs_block_rsv_refill#003,267,error_swallowed,P1,!ret,return,,"btrfs_reserve_metadata_bytes(fs_info, block_rsv->space_info,",[],"[""btrfs_block_rsv_add_bytes(block_rsv, num_bytes, false)""]",[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [""btrfs_block_rsv_add_bytes(block_rsv, num_bytes, false)""], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
