linux_git_commit,linux_git_tag,file,function,path_id,error_line,candidate_type,severity,condition,exit_type,target_label,error_source_expr,held_resources,cleanup_calls,missing_cleanup_candidates,final_return_expr,evidence,reason
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_healthmon.c,xfs_healthmon_alloc_outbuf,xfs_healthmon_alloc_outbuf#001,922,missing_cleanup,P2,bufsize == PAGE_SIZE,return,,unknown,"[{""var"": ""outbuf"", ""acquire_func"": ""kzalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 920, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""kfree(outbuf)""]",-ENOMEM,"{""acquired_resources"": [{""var"": ""outbuf"", ""acquire_func"": ""kzalloc"", ""resource_type"": ""memory"", ""release_functions"": [""kfree""], ""acquire_line"": 920, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""kfree(outbuf)""], ""cleanup_calls"": [], ""final_return_expr"": ""-ENOMEM""}",error path exits while resource acquired before error path has no matching release in cleanup.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_icache.c,xfs_trans_metafile_iget,xfs_trans_metafile_iget#001,855,missing_cleanup,P3,error == -EFSCORRUPTED || error == -EINVAL,goto,whine,"xfs_iget(mp, tp, ino, 0, 0, &ip)","[{""var"": ""ip"", ""acquire_func"": ""xfs_iget"", ""resource_type"": ""xfs_inode_ref"", ""release_functions"": [""xfs_irele"", ""iput""], ""acquire_line"": 854, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""xfs_fs_mark_sick(mp, XFS_SICK_FS_METADIR)""]","[""xfs_irele(ip)""]",-EFSCORRUPTED,"{""acquired_resources"": [{""var"": ""ip"", ""acquire_func"": ""xfs_iget"", ""resource_type"": ""xfs_inode_ref"", ""release_functions"": [""xfs_irele"", ""iput""], ""acquire_line"": 854, ""out_resource_arg"": 5, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""xfs_irele(ip)""], ""cleanup_calls"": [""xfs_fs_mark_sick(mp, XFS_SICK_FS_METADIR)""], ""final_return_expr"": ""-EFSCORRUPTED""}",error path exits while resource acquired before error path has no matching release in cleanup.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_qm.c,xfs_qm_dqpurge,xfs_qm_dqpurge#002,156,error_swallowed,P1,error == -EAGAIN,goto,out_funlock,"xfs_dquot_use_attached_buf(dqp, &bp)","[{""var"": ""&dqp->q_qlock"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 138, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]","[""ASSERT(atomic_read(&dqp->q_pincount) == 0)"", ""xlog_is_shutdown(dqp->q_logitem.qli_item.li_log)"", ""test_bit(XFS_LI_IN_AIL, &dqp->q_logitem.qli_item.li_flags)"", ""xfs_dqfunlock(dqp)"", ""mutex_unlock(&dqp->q_qlock)"", ""radix_tree_delete(xfs_dquot_tree(qi, xfs_dquot_type(dqp)), dqp->q_id)"", ""ASSERT(!list_empty(&dqp->q_lru))"", ""list_lru_del_obj(&qi->qi_lru, &dqp->q_lru)"", ""XFS_STATS_DEC(dqp->q_mount, xs_qm_dquot_unused)"", ""xfs_qm_dqdestroy(dqp)""]",[],0,"{""acquired_resources"": [{""var"": ""&dqp->q_qlock"", ""acquire_func"": ""mutex_lock"", ""resource_type"": ""mutex"", ""release_functions"": [""mutex_unlock""], ""acquire_line"": 138, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [], ""cleanup_calls"": [""ASSERT(atomic_read(&dqp->q_pincount) == 0)"", ""xlog_is_shutdown(dqp->q_logitem.qli_item.li_log)"", ""test_bit(XFS_LI_IN_AIL, &dqp->q_logitem.qli_item.li_flags)"", ""xfs_dqfunlock(dqp)"", ""mutex_unlock(&dqp->q_qlock)"", ""radix_tree_delete(xfs_dquot_tree(qi, xfs_dquot_type(dqp)), dqp->q_id)"", ""ASSERT(!list_empty(&dqp->q_lru))"", ""list_lru_del_obj(&qi->qi_lru, &dqp->q_lru)"", ""XFS_STATS_DEC(dqp->q_mount, xs_qm_dquot_unused)"", ""xfs_qm_dqdestroy(dqp)""], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_qm_syscalls.c,xfs_qm_scall_getquota,xfs_qm_scall_getquota#002,492,missing_cleanup,P3,"error == -ENOENT && id != 0 && !xfs_qm_scall_getquota_fill_defaults(mp, type, dst)",return,,"xfs_qm_dqget(mp, id, type, false, &dqp)","[{""var"": ""dqp"", ""acquire_func"": ""xfs_qm_dqget"", ""resource_type"": ""xfs_dquot_ref"", ""release_functions"": [""xfs_qm_dqrele"", ""xfs_qm_dqput""], ""acquire_line"": 485, ""out_resource_arg"": 4, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""xfs_qm_dqrele(dqp)""]",0,"{""acquired_resources"": [{""var"": ""dqp"", ""acquire_func"": ""xfs_qm_dqget"", ""resource_type"": ""xfs_dquot_ref"", ""release_functions"": [""xfs_qm_dqrele"", ""xfs_qm_dqput""], ""acquire_line"": 485, ""out_resource_arg"": 4, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""xfs_qm_dqrele(dqp)""], ""cleanup_calls"": [], ""final_return_expr"": ""0""}",error path exits while resource acquired before error path has no matching release in cleanup.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_qm_syscalls.c,xfs_qm_scall_getquota,xfs_qm_scall_getquota#002,492,error_swallowed,P1,"error == -ENOENT && id != 0 && !xfs_qm_scall_getquota_fill_defaults(mp, type, dst)",return,,"xfs_qm_dqget(mp, id, type, false, &dqp)","[{""var"": ""dqp"", ""acquire_func"": ""xfs_qm_dqget"", ""resource_type"": ""xfs_dquot_ref"", ""release_functions"": [""xfs_qm_dqrele"", ""xfs_qm_dqput""], ""acquire_line"": 485, ""out_resource_arg"": 4, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""xfs_qm_dqrele(dqp)""]",0,"{""acquired_resources"": [{""var"": ""dqp"", ""acquire_func"": ""xfs_qm_dqget"", ""resource_type"": ""xfs_dquot_ref"", ""release_functions"": [""xfs_qm_dqrele"", ""xfs_qm_dqput""], ""acquire_line"": 485, ""out_resource_arg"": 4, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""xfs_qm_dqrele(dqp)""], ""cleanup_calls"": [], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_rtalloc.c,xfs_rtginode_ensure,xfs_rtginode_ensure#002,739,error_swallowed,P1,error != -ENOENT,return,,"xfs_rtginode_load(rtg, type, tp)",[],[],[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_verify_media.c,xfs_verify_report_data_lost,xfs_verify_report_data_lost#002,59,error_swallowed,P1,error,return,,"xfs_iget(mp, cur->bc_tp, rec->rm_owner, 0, 0, &ip)",[],[],[],0,"{""acquired_resources"": [], ""missing_releases"": [], ""cleanup_calls"": [], ""final_return_expr"": ""0""}",error-like condition is followed by successful return expression.
8cd9520d35a6c38db6567e97dd93b1f11f185dc6,v7.1,fs/xfs/xfs_zone_alloc.c,xfs_try_open_zone,xfs_try_open_zone#003,495,missing_cleanup,P1,!oz,return,,"xfs_open_zone(mp, write_hint, false)","[{""var"": ""&zi->zi_open_zones_lock"", ""acquire_func"": ""spin_lock"", ""resource_type"": ""spinlock"", ""release_functions"": [""spin_unlock""], ""acquire_line"": 494, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}]",[],"[""spin_unlock(&zi->zi_open_zones_lock)""]",NULL,"{""acquired_resources"": [{""var"": ""&zi->zi_open_zones_lock"", ""acquire_func"": ""spin_lock"", ""resource_type"": ""spinlock"", ""release_functions"": [""spin_unlock""], ""acquire_line"": 494, ""out_resource_arg"": null, ""release_arg_index"": 0, ""release_arg_requires_address"": false, ""release_suggestion_template"": """", ""scope_cleanup_function"": """", ""scope_cleanup_decl_line"": null}], ""missing_releases"": [""spin_unlock(&zi->zi_open_zones_lock)""], ""cleanup_calls"": [], ""final_return_expr"": ""NULL""}",error path exits while resource acquired before error path has no matching release in cleanup.
